siteCode,siteName,borough,latitude,longitude,averaging_period,date,pollutant,value
WAB,Tooting High Street,Wandsworth,,,Month,2017-01-01,NO2,75.3
WAB,Tooting High Street,Wandsworth,,,Year,2017-01-01,PM10,23.0
WAB,Tooting High Street,Wandsworth,,,Month,2017-01-01,PM10,34.6
WAB,Tooting High Street,Wandsworth,,,Month,2017-02-01,NO2,57.1
WAB,Tooting High Street,Wandsworth,,,Month,2017-02-01,PM10,29.1
WAB,Tooting High Street,Wandsworth,,,Month,2017-03-01,NO2,54.5
WAB,Tooting High Street,Wandsworth,,,Month,2017-03-01,PM10,24.2
WAB,Tooting High Street,Wandsworth,,,Month,2017-04-01,NO2,49.3
WAB,Tooting High Street,Wandsworth,,,Month,2017-04-01,PM10,21.6
WAB,Tooting High Street,Wandsworth,,,Month,2017-05-01,NO2,55.5
WAB,Tooting High Street,Wandsworth,,,Month,2017-05-01,PM10,25.5
WAB,Tooting High Street,Wandsworth,,,Month,2017-06-01,NO2,45.7
WAB,Tooting High Street,Wandsworth,,,Month,2017-06-01,PM10,22.3
WAB,Tooting High Street,Wandsworth,,,Month,2017-07-01,NO2,54.0
WAB,Tooting High Street,Wandsworth,,,Month,2017-07-01,PM10,16.2
WAB,Tooting High Street,Wandsworth,,,Month,2017-08-01,NO2,44.0
WAB,Tooting High Street,Wandsworth,,,Month,2017-08-01,PM10,17.3
WAB,Tooting High Street,Wandsworth,,,Month,2017-09-01,NO2,59.2
WAB,Tooting High Street,Wandsworth,,,Month,2017-09-01,PM10,23.4
WAB,Tooting High Street,Wandsworth,,,Month,2017-10-01,NO2,47.0
WAB,Tooting High Street,Wandsworth,,,Month,2017-10-01,PM10,20.1
WAB,Tooting High Street,Wandsworth,,,Month,2017-11-01,NO2,51.0
WAB,Tooting High Street,Wandsworth,,,Month,2017-11-01,PM10,21.4
WAB,Tooting High Street,Wandsworth,,,Month,2017-12-01,NO2,60.4
WAB,Tooting High Street,Wandsworth,,,Month,2017-12-01,PM10,17.6
WAB,Tooting High Street,Wandsworth,,,Year,2018-01-01,NO2,53.0
WAB,Tooting High Street,Wandsworth,,,Month,2018-01-01,NO2,59.4
WAB,Tooting High Street,Wandsworth,,,Year,2018-01-01,PM10,23.0
WAB,Tooting High Street,Wandsworth,,,Month,2018-01-01,PM10,19.9
WAB,Tooting High Street,Wandsworth,,,Month,2018-02-01,NO2,65.3
WAB,Tooting High Street,Wandsworth,,,Month,2018-02-01,PM10,25.6
WAB,Tooting High Street,Wandsworth,,,Month,2018-03-01,NO2,58.7
WAB,Tooting High Street,Wandsworth,,,Month,2018-03-01,PM10,28.0
WAB,Tooting High Street,Wandsworth,,,Month,2018-04-01,NO2,51.8
WAB,Tooting High Street,Wandsworth,,,Month,2018-04-01,PM10,26.6
WAB,Tooting High Street,Wandsworth,,,Month,2018-05-01,NO2,52.1
WAB,Tooting High Street,Wandsworth,,,Month,2018-05-01,PM10,30.5
WAB,Tooting High Street,Wandsworth,,,Month,2018-06-01,NO2,45.8
WAB,Tooting High Street,Wandsworth,,,Month,2018-06-01,PM10,21.3
WAB,Tooting High Street,Wandsworth,,,Month,2018-07-01,NO2,51.1
WAB,Tooting High Street,Wandsworth,,,Month,2018-07-01,PM10,22.6
WAB,Tooting High Street,Wandsworth,,,Month,2018-08-01,NO2,41.5
WAB,Tooting High Street,Wandsworth,,,Month,2018-08-01,PM10,16.8
WAB,Tooting High Street,Wandsworth,,,Month,2018-09-01,NO2,49.7
WAB,Tooting High Street,Wandsworth,,,Month,2018-09-01,PM10,19.4
WAB,Tooting High Street,Wandsworth,,,Month,2018-10-01,NO2,45.1
WAB,Tooting High Street,Wandsworth,,,Month,2018-10-01,PM10,19.9
WAB,Tooting High Street,Wandsworth,,,Month,2018-11-01,NO2,60.0
WAB,Tooting High Street,Wandsworth,,,Month,2018-11-01,PM10,25.3
WAB,Tooting High Street,Wandsworth,,,Month,2018-12-01,NO2,55.1
WAB,Tooting High Street,Wandsworth,,,Month,2018-12-01,PM10,20.5
WAB,Tooting High Street,Wandsworth,,,Year,2019-01-01,NO2,50.0
WAB,Tooting High Street,Wandsworth,,,Month,2019-01-01,NO2,60.5
WAB,Tooting High Street,Wandsworth,,,Year,2019-01-01,PM10,25.0
WAB,Tooting High Street,Wandsworth,,,Month,2019-01-01,PM10,22.7
WAB,Tooting High Street,Wandsworth,,,Month,2019-02-01,NO2,71.8
WAB,Tooting High Street,Wandsworth,,,Month,2019-02-01,PM10,31.7
WAB,Tooting High Street,Wandsworth,,,Month,2019-03-01,NO2,45.5
WAB,Tooting High Street,Wandsworth,,,Month,2019-03-01,PM10,21.9
WAB,Tooting High Street,Wandsworth,,,Month,2019-04-01,NO2,55.6
WAB,Tooting High Street,Wandsworth,,,Month,2019-04-01,PM10,36.9
WAB,Tooting High Street,Wandsworth,,,Month,2019-05-01,NO2,44.3
WAB,Tooting High Street,Wandsworth,,,Month,2019-05-01,PM10,23.2
WAB,Tooting High Street,Wandsworth,,,Month,2019-06-01,NO2,45.5
WAB,Tooting High Street,Wandsworth,,,Month,2019-06-01,PM10,20.3
WAB,Tooting High Street,Wandsworth,,,Month,2019-07-01,NO2,45.0
WAB,Tooting High Street,Wandsworth,,,Month,2019-07-01,PM10,22.3
WAB,Tooting High Street,Wandsworth,,,Month,2019-08-01,NO2,43.4
WAB,Tooting High Street,Wandsworth,,,Month,2019-08-01,PM10,25.3
WAB,Tooting High Street,Wandsworth,,,Month,2019-09-01,NO2,39.9
WAB,Tooting High Street,Wandsworth,,,Month,2019-09-01,PM10,22.8
WAB,Tooting High Street,Wandsworth,,,Month,2019-10-01,NO2,48.4
WAB,Tooting High Street,Wandsworth,,,Month,2019-10-01,PM10,22.7
WAB,Tooting High Street,Wandsworth,,,Month,2019-11-01,NO2,47.9
WAB,Tooting High Street,Wandsworth,,,Month,2019-11-01,PM10,22.0
WAB,Tooting High Street,Wandsworth,,,Month,2019-12-01,NO2,46.0
WAB,Tooting High Street,Wandsworth,,,Month,2019-12-01,PM10,20.3
WAB,Tooting High Street,Wandsworth,,,Year,2020-01-01,NO2,35.0
WAB,Tooting High Street,Wandsworth,,,Month,2020-01-01,NO2,47.4
WAB,Tooting High Street,Wandsworth,,,Year,2020-01-01,PM10,21.0
WAB,Tooting High Street,Wandsworth,,,Month,2020-01-01,PM10,23.8
WAB,Tooting High Street,Wandsworth,,,Month,2020-02-01,NO2,38.6
WAB,Tooting High Street,Wandsworth,,,Month,2020-02-01,PM10,20.0
WAB,Tooting High Street,Wandsworth,,,Month,2020-03-01,NO2,38.6
WAB,Tooting High Street,Wandsworth,,,Month,2020-03-01,PM10,20.6
WAB,Tooting High Street,Wandsworth,,,Month,2020-04-01,NO2,32.6
WAB,Tooting High Street,Wandsworth,,,Month,2020-04-01,PM10,31.7
WAB,Tooting High Street,Wandsworth,,,Month,2020-05-01,NO2,28.6
WAB,Tooting High Street,Wandsworth,,,Month,2020-05-01,PM10,21.4
WAB,Tooting High Street,Wandsworth,,,Month,2020-06-01,NO2,32.2
WAB,Tooting High Street,Wandsworth,,,Month,2020-06-01,PM10,19.2
WAB,Tooting High Street,Wandsworth,,,Month,2020-07-01,NO2,23.3
WAB,Tooting High Street,Wandsworth,,,Month,2020-07-01,PM10,15.0
WAB,Tooting High Street,Wandsworth,,,Month,2020-08-01,NO2,18.9
WAB,Tooting High Street,Wandsworth,,,Month,2020-08-01,PM10,20.8
WAB,Tooting High Street,Wandsworth,,,Month,2020-09-01,PM10,20.5
WAB,Tooting High Street,Wandsworth,,,Month,2020-10-01,NO2,36.3
WAB,Tooting High Street,Wandsworth,,,Month,2020-10-01,PM10,17.9
WAB,Tooting High Street,Wandsworth,,,Month,2020-11-01,NO2,42.9
WAB,Tooting High Street,Wandsworth,,,Month,2020-11-01,PM10,28.6
WAB,Tooting High Street,Wandsworth,,,Month,2020-12-01,NO2,34.1
WAB,Tooting High Street,Wandsworth,,,Month,2020-12-01,PM10,19.2
WAB,Tooting High Street,Wandsworth,,,Year,2021-01-01,NO2,36.0
WAB,Tooting High Street,Wandsworth,,,Year,2021-01-01,PM10,23.0
WAB,Tooting High Street,Wandsworth,,,Month,2021-01-01,PM10,17.3
WAB,Tooting High Street,Wandsworth,,,Month,2021-02-01,PM10,25.4
WAB,Tooting High Street,Wandsworth,,,Month,2021-03-01,PM10,29.4
WAB,Tooting High Street,Wandsworth,,,Month,2021-04-01,PM10,29.7
WAB,Tooting High Street,Wandsworth,,,Month,2021-05-01,PM10,20.2
WAB,Tooting High Street,Wandsworth,,,Month,2021-06-01,PM10,20.6
WAB,Tooting High Street,Wandsworth,,,Month,2021-07-01,NO2,33.1
WAB,Tooting High Street,Wandsworth,,,Month,2021-07-01,PM10,23.3
WAB,Tooting High Street,Wandsworth,,,Month,2021-08-01,NO2,26.1
WAB,Tooting High Street,Wandsworth,,,Month,2021-09-01,NO2,39.8
WAB,Tooting High Street,Wandsworth,,,Month,2021-09-01,PM10,24.4
WAB,Tooting High Street,Wandsworth,,,Month,2021-10-01,NO2,37.0
WAB,Tooting High Street,Wandsworth,,,Month,2021-10-01,PM10,19.0
WAB,Tooting High Street,Wandsworth,,,Month,2021-11-01,NO2,39.3
WAB,Tooting High Street,Wandsworth,,,Month,2021-11-01,PM10,19.7
WAB,Tooting High Street,Wandsworth,,,Month,2021-12-01,NO2,39.3
WAB,Tooting High Street,Wandsworth,,,Month,2021-12-01,PM10,18.7
WAB,Tooting High Street,Wandsworth,,,Year,2022-01-01,NO2,38.0
WAB,Tooting High Street,Wandsworth,,,Month,2022-01-01,NO2,47.2
WAB,Tooting High Street,Wandsworth,,,Year,2022-01-01,PM10,19.0
WAB,Tooting High Street,Wandsworth,,,Month,2022-01-01,PM10,48.2
WAB,Tooting High Street,Wandsworth,,,Month,2022-02-01,NO2,31.0
WAB,Tooting High Street,Wandsworth,,,Month,2022-03-01,NO2,21.2
WAB,Tooting High Street,Wandsworth,,,Month,2022-04-01,NO2,36.9
WAB,Tooting High Street,Wandsworth,,,Month,2022-05-01,NO2,30.8
WAB,Tooting High Street,Wandsworth,,,Month,2022-06-01,NO2,27.0
WAB,Tooting High Street,Wandsworth,,,Month,2022-06-01,PM10,21.4
WAB,Tooting High Street,Wandsworth,,,Month,2022-07-01,NO2,31.5
WAB,Tooting High Street,Wandsworth,,,Month,2022-07-01,PM10,18.6
WAB,Tooting High Street,Wandsworth,,,Month,2022-08-01,PM10,20.9
WAB,Tooting High Street,Wandsworth,,,Month,2022-09-01,PM10,17.2
WAB,Tooting High Street,Wandsworth,,,Month,2022-10-01,PM10,18.7
WAB,Tooting High Street,Wandsworth,,,Month,2022-11-01,NO2,36.5
WAB,Tooting High Street,Wandsworth,,,Month,2022-11-01,PM10,15.9
WAB,Tooting High Street,Wandsworth,,,Month,2022-12-01,NO2,53.1
WAB,Tooting High Street,Wandsworth,,,Month,2022-12-01,PM10,20.1
WAB,Tooting High Street,Wandsworth,,,Year,2023-01-01,NO2,30.0
WAB,Tooting High Street,Wandsworth,,,Year,2023-01-01,PM10,19.0
WAB,Tooting High Street,Wandsworth,,,Month,2023-01-01,PM10,17.9
WAB,Tooting High Street,Wandsworth,,,Month,2023-02-01,PM10,23.2
WAB,Tooting High Street,Wandsworth,,,Month,2023-03-01,NO2,27.5
WAB,Tooting High Street,Wandsworth,,,Month,2023-03-01,PM10,16.6
WAB,Tooting High Street,Wandsworth,,,Month,2023-04-01,NO2,34.3
WAB,Tooting High Street,Wandsworth,,,Month,2023-04-01,PM10,21.5
WAB,Tooting High Street,Wandsworth,,,Month,2023-05-01,NO2,29.1
WAB,Tooting High Street,Wandsworth,,,Month,2023-05-01,PM10,19.9
WAB,Tooting High Street,Wandsworth,,,Month,2023-06-01,NO2,30.9
WAB,Tooting High Street,Wandsworth,,,Month,2023-06-01,PM10,22.3
WAB,Tooting High Street,Wandsworth,,,Month,2023-07-01,NO2,17.3
WAB,Tooting High Street,Wandsworth,,,Month,2023-07-01,PM10,14.8
WAB,Tooting High Street,Wandsworth,,,Month,2023-08-01,NO2,19.8
WAB,Tooting High Street,Wandsworth,,,Month,2023-08-01,PM10,13.1
WAB,Tooting High Street,Wandsworth,,,Month,2023-09-01,NO2,35.5
WAB,Tooting High Street,Wandsworth,,,Month,2023-09-01,PM10,27.8
WAB,Tooting High Street,Wandsworth,,,Month,2023-10-01,NO2,37.0
WAB,Tooting High Street,Wandsworth,,,Month,2023-10-01,PM10,19.2
WAB,Tooting High Street,Wandsworth,,,Month,2023-11-01,NO2,35.5
WAB,Tooting High Street,Wandsworth,,,Month,2023-11-01,PM10,16.5
WAB,Tooting High Street,Wandsworth,,,Month,2023-12-01,NO2,34.8
WAB,Tooting High Street,Wandsworth,,,Month,2023-12-01,PM10,15.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2016-01-01,NO2,46.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2016-01-01,PM10,21.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-04-01,NO2,56.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-04-01,PM10,19.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-05-01,NO2,55.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-05-01,PM10,23.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-06-01,NO2,27.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-06-01,PM10,17.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-07-01,NO2,33.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-07-01,PM10,15.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-08-01,NO2,32.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-08-01,PM10,18.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-09-01,NO2,39.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-09-01,PM10,18.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-10-01,NO2,44.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-10-01,PM10,23.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-11-01,NO2,57.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-11-01,PM10,23.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-12-01,NO2,54.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2016-12-01,PM10,32.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2017-01-01,NO2,43.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-01-01,NO2,57.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2017-01-01,PM10,20.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-01-01,PM10,30.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-02-01,NO2,38.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-02-01,PM10,24.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-03-01,NO2,45.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-03-01,PM10,21.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-04-01,NO2,47.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-04-01,PM10,20.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-05-01,NO2,42.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-05-01,PM10,20.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-06-01,NO2,40.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-06-01,PM10,20.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-07-01,NO2,35.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-07-01,PM10,15.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-08-01,NO2,37.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-08-01,PM10,16.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-09-01,NO2,34.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-09-01,PM10,18.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-10-01,NO2,37.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-10-01,PM10,18.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-11-01,NO2,53.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-11-01,PM10,20.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-12-01,NO2,49.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2017-12-01,PM10,15.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2018-01-01,NO2,42.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-01-01,NO2,44.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2018-01-01,PM10,21.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-01-01,PM10,17.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-02-01,NO2,47.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-02-01,PM10,19.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-03-01,NO2,50.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-03-01,PM10,23.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-04-01,NO2,41.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-04-01,PM10,23.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-05-01,NO2,46.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-05-01,PM10,28.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-06-01,NO2,41.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-06-01,PM10,21.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-07-01,NO2,41.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-07-01,PM10,21.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-08-01,NO2,32.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-08-01,PM10,16.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-09-01,NO2,38.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-09-01,PM10,19.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-10-01,NO2,42.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-10-01,PM10,19.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-11-01,NO2,33.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-11-01,PM10,24.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-12-01,NO2,40.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2018-12-01,PM10,16.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2019-01-01,NO2,38.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-01-01,NO2,49.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2019-01-01,PM10,19.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-01-01,PM10,18.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-02-01,NO2,46.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-02-01,PM10,23.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-05-01,NO2,32.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-05-01,PM10,18.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-06-01,NO2,26.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-06-01,PM10,16.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-07-01,NO2,28.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-07-01,PM10,17.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-08-01,NO2,22.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-08-01,PM10,25.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-10-01,PM10,41.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-11-01,NO2,47.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-11-01,PM10,18.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-12-01,NO2,41.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2019-12-01,PM10,17.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2020-01-01,NO2,31.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-01-01,NO2,39.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2020-01-01,PM10,19.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-01-01,PM10,19.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-02-01,NO2,31.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-02-01,PM10,18.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-03-01,NO2,30.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-03-01,PM10,19.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-04-01,NO2,27.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-04-01,PM10,26.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-05-01,NO2,21.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-05-01,PM10,19.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-06-01,NO2,20.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-06-01,PM10,15.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-07-01,NO2,23.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-07-01,PM10,14.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-08-01,NO2,29.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-08-01,PM10,23.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-09-01,NO2,41.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-09-01,PM10,20.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-10-01,NO2,31.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-10-01,PM10,13.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-11-01,NO2,39.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-11-01,PM10,25.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-12-01,NO2,38.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2020-12-01,PM10,15.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2021-01-01,NO2,35.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-01-01,NO2,39.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2021-01-01,PM10,19.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-01-01,PM10,16.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-02-01,NO2,34.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-02-01,PM10,20.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-03-01,NO2,40.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-03-01,PM10,25.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-04-01,NO2,42.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-04-01,PM10,23.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-05-01,NO2,31.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-05-01,PM10,16.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-06-01,NO2,32.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-06-01,PM10,19.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-07-01,NO2,28.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-07-01,PM10,18.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-08-01,NO2,26.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-08-01,PM10,14.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-09-01,NO2,36.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-09-01,PM10,21.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-10-01,NO2,32.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-10-01,PM10,16.2
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-11-01,NO2,44.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-11-01,PM10,20.7
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-12-01,NO2,36.3
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2021-12-01,PM10,17.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2022-01-01,NO2,35.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-01-01,NO2,46.5
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Year,2022-01-01,PM10,20.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-01-01,PM10,23.4
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-02-01,NO2,25.8
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-02-01,PM10,17.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-03-01,NO2,32.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-03-01,PM10,25.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-04-01,PM10,19.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-05-01,PM10,16.1
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-06-01,PM10,16.9
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-07-01,PM10,19.6
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-08-01,PM10,23.0
WAC,"Lavander Hill, Clapham Junction",Wandsworth,,,Month,2022-09-01,PM10,17.5
