site_code,borough,lat,lon,sensor_type,year,month,month_name,pollutant,value,date,averaging_period,site_name
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2023,5,May,NO2,21.2,2023-05,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2023,6,Jun,NO2,19.3,2023-06,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2023,7,Jul,NO2,18.8,2023-07,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2023,8,Aug,NO2,21.1,2023-08,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2023,9,Sep,NO2,27.6,2023-09,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2023,10,Oct,NO2,30.8,2023-10,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2023,11,Nov,NO2,33.8,2023-11,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2023,12,Dec,NO2,27.6,2023-12,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,1,Jan,NO2,31.5,2024-01,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,2,Feb,NO2,30.0,2024-02,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,3,Mar,NO2,30.8,2024-03,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,4,Apr,NO2,18.6,2024-04,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,5,May,NO2,25.3,2024-05,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,6,Jun,NO2,22.7,2024-06,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,7,Jul,NO2,21.9,2024-07,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,8,Aug,NO2,21.9,2024-08,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,9,Sep,NO2,26.4,2024-09,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2024,10,Oct,NO2,29.7,2024-10,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2022,1,Jan,PM2.5,21.6,2022-01,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2022,2,Feb,PM2.5,8.1,2022-02,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2022,3,Mar,PM2.5,21.7,2022-03,Month,"Kew Rd, before j/w South Circ/ Kew Green"
CLDP0206,Richmond upon Thames,51.482609,-0.287028,Clarity,2022,4,Apr,PM2.5,13.1,2022-04,Month,"Kew Rd, before j/w South Circ/ Kew Green"
